====================
    02-11-2024     
====================

* bootable/recovery
078aaf8  recovery: Add device codename to recovery screen  [Greg Ross]
4390f2b  core: Declare default display light sensor  [AmeChanRain]
f4400f1  SystemUI: Catch NPE with android.view.ViewPropertyAnimator  [roynatech2544]
0899c5c  SystemUI: Grant INTERACT_ACROSS_USERS_FULL permission for smartspace  [cjh1249131356]
865924d  SystemUI: Grant additional permissions for smartspace  [Andrzej Perczak]
afea4cf  SystemUI: Set launcher activity name  [Adithya R]
2e1b787  SystemUI: Allow customizing lock screen shortcuts via ThemePicker  [quh4gko8]
9ca25fd  DozeSensors: only use proximity sensor if supported  [Demon000]
e9e9543  Dont show vendor mismatch message by default  [00day0]
007c7ca  base: Make vendor mismatch message optional  [Anushek Prasal]
f134569  Dynamically tell the user which vendor image is needed  [beanstown106]
bcf163a  Show a more descriptive message when vendor.img is out of date  [beanstown106]
0288665  core: freeze two IDs used by HbmSvManager  [nift4]
fc570a9  aapt2: support freezing private resource IDs  [nift4]
200446e  core: Use DerpFest logo mask  [123Duo3]
827be72  base: Rearrange bluetooth icon on statusbar  [Adithya]
e1bd6fe  [SQUASH] SystemUI: Show bluetooth battery level on statusbar  [LuK1337]
473f890  sounds: Use screenshot sound from Samsung S21 Ultra  [Rizky Benggolo]
6276438  sounds: Implement new screenshot sound effect  [minaripenguin]
0fbb227  data: Rename GoogleAudio to CustomAudio  [AshutoshSundresh]
874a641  data: Import keyboard sounds from osu!  [AshutoshSundresh]
67e1568  data: Add UI tap sound from ACE AS0618  [AshutoshSundresh]
d34e6a0  data: Import some UI sounds from Samsung S21 FE  [AshutoshSundresh]
b718710  Build Google audio files from android12 [2/2]  [BeansTown106]
bf19160  base: Allow to toggle screen wake up on fod pressed [1/2]  [cjh1249131356]
2dd2988  udfps: Allow devices to pulse onFingerDown instead of waking the screen  [trpsl]
142b3e2  udfps: Add support for udfps on aod without dedicated sensor  [TheScarastic]
0669772  udfps: Trigger onFingerDown with regular action down events too  [Arian]
0cf94f2  udfps: Make pressed udfp view configurable  [TheScarastic]
49cc097  udfps: Restore illumination dot for global hbm  [Arian]
5517afc  EasterEgg: allow using toy without unlocking  [nift4]
659dcda  EasterEgg: Fix some warnings  [Michael W]
0211880  CameraDeviceImpl: Don't crash when checking input configuration failed  [Xayah]
e120bcc  Camera: Expose aux camera if packagename is null  [wbs306]
7cfb235  Camera: Don't crash when trying to disable shutter sound  [jhenrique09]
2fa6d57  camera: Skip HFR checks for privileged apps.  [Sai Kumar Sanagavarapu]
6938df3  Camera: Skip stream size check for whitelisted apps..  [Gaoxiang Chen]
8c0935c  camera: Allow extending aux list/excludelist via resources  [LuK1337]
6f14a3e  CameraManager: Fixup exposing aux camera to apps  [Ido Ben-Hur]
1968f4c  camera: Support exposing aux camera to apps  [Sauhard Pande]
7e6897d  base: Update ic_doc_folder drawable to MD2  [Anushek Prasal]
0f8d039  base: Update some icons to MD2  [Anushek Prasal]
049de94  GLSurfaceView: report draw finished after first onDrawFrame in GLThread  [shoudil]
826328d  Add synchronization for invokeForAllObservers call  [Devi Sandeep Endluri V V]
216c884  Fixes crash/race condition when destroyActivity  [katao]
dadfd79  MountService: ensure VolumeRecord with UUID exists before modifying  [Scott Mertz]
862978e  Crash occured due to null pointer exception.  [Niraj kumar Mishra]
334eb1f  frameworks: Fix null pointer Issue  [mqi]
3121b75  view: add null check for dispatch touch view  [jianzhou]
8879a34  os: Process: Fix wrong code in isThreadInProcess  [leo zhang]
016c5ec  ActivityThread: Prevent surface hang up when screen on and screen off  [Guo Li]
60a979d  Add vpn notification channel to be blockable  [maxwen]
b5d39f5  Set alert dialog message to use system font  [maxwen]
4134e97  Fix list style alert dialog to use system font  [maxwen]
609fa6c  SettingsLib: Don't show system overlays on apps list  [Henrique Silva]
912fef8  Shell: Don't show bugreport on DocumentsUI  [jhenrique09]
2a9c92fdd  Calm down attention service logspam  [Adhitya Mohan]
bd252bd  base: Update few drawables  [Jesus R]
38c23d1  Suppress FingerprintManager logspam  [Harsh Shandilya]
db1205c  Kill off provider info logspam  [Harsh Shandilya]
d8ec537  Shorten wait time for shutdown time optimization  [zljing]
33691f5  InputWrapper: Opt out early if session == null  [Lars Greiss]
fdc7502  Speed up Orientation Listener  [Chet Kener]
0d80e58  ServiceRegistry: Don't throw an exception if OEM_LOCK is missing  [Scott Warner]
bc7c715  DEBUG: Turn off some debugging we don't need.  [mydongistiny]
0fe69cd  Fix incorrect context classloader initialization in system_server  [yuanhuihui]
6d62f76  Fix MtpDatabase multithreading NullPointerException  [katao]
34d5d3e  BackupAgent: Add backup shared mode  [Arthur Shuai]
0188cea  SystemUI: Fix SystemUI Crash  [mqi]
5e70d1f  SystemUI: fix MediaProjection cast crash  [Pawit Pornkitprasan]
b5d09bc  Enable KEY_WFC_SPN_FORMAT_IDX_INT universally  [timocapa]
4330c5b  SystemUI: Tiny expanding improvement  [BigBrother1984]
aed7c4a  Call log limit 500=>5000  [psyafter]
b7f8d88  MountService: Prevent NPE with DropBoxManager  [AdrianDC]
44a340d  Add missing STORAGE_INTERNAL permission for BackupRestoreConfirmation  [c_jyuan]
29b5b70  Keep recent tasks for more time in memory  [ezio84]
4954b1b  Makes the loading "spinner" animation smoother  [Sar Castillo]
35c2017  CarrierConfigManager: enable LTE+ icon by default  [Jake Weinstein]
6f4a7e3  Add "android.permission.READ_PHONE_STATE" to manifest  [Janson Kang]
01013be  Increase Zenmode max hour limit from 12 to 24  [Alex Cruz]
778c8e3  Reduce log verbosity: Don't spam logcat  [fusionjack]
5ed0a7e  base: Remove unnecessary videos  [Janson Kang]
938ca29  base: Delete media tests  [Evan Anderson]
b39531f  WallpaperService: Fix half black wallpaper after rotating quickly  [jianhuac]
c0981aa  KernelCpuUidTimeReader: Decrease log level on non-eng builds  [Han Wang]
affddee  Allow adjusting progress on touch events.  [Danny Baumann]
10ceec8  BroadcastReceiver: Gracefully handle redundant broadcasts  [minaripenguin]
e1e5631  services: Fix google apps permission denials  [minaripenguin]
043e07f  services/PPU: Simplify and improve bypassing for PPU `onTaskStackChanged` listening  [minaripenguin]
98d0036  fixup! core: Workaround for ASI crash  [minaripenguin]
8fa0ce0  services: Fix exception when retrieving target SDK version  [minaripenguin]
609f907  Intent: Fix launch of permision revoke activity from playstore  [jhenrique09]
4f7ac56  TelephonyManager: Gracefully handle null telephony service  [minaripenguin]
07d9d52  ServiceManager: Handle all types of exceptions  [minaripenguin]
d6e3d71  SettingsProvider: Resolve google gms configurator denials  [minaripenguin]
58917d3  core: Workaround for ASI crash  [minaripenguin]
c0bc09a  services: Bypass security check when checking provider permissions for google apps  [minaripenguin]
0127a55  Keystore: Spoof locked bootloader on local attestations  [minaripenguin]
3672db3  base: Avoid hiding development status to system apps  [minaripenguin]
b6ca7da  base: Hide ADB and developer setting enable status  [someone5678]
c9f63b1  MeizuPropsUtils: Spoof Hihonor Cloudmusic  [QKIvan]
ab2fa8f  base: Reset props for status bar lyric [1/2]  [cjybyjk]
3758b7a  Squashed Import of PixelPropsUtils  [jhenrique09]
58349ad  SystemUI: Enable session-based media actions for all apps  [Adithya R]
aaacaab  base: Show USB icon in ADB notification  [Danny Lin]
808f10c  Trace: Disable debug tracing on production builds  [Danny Lin]
e74c08b  Revert "Pre-emptively take a snapshot when finishing an activity before changing visibility"  [Danny Lin]
6d74c70  Editor: Disable magnifier position animation  [Danny Lin]
815809c  Paint: Enable subpixel text positioning by default  [Danny Lin]
bd3d08f  Allow disabling USB notifications  [Danny Lin]
ae07cb5  Allow disabling important developer notifications  [Danny Lin]
15c167e  Deprioritize important developer notifications  [Danny Lin]
fd41bd2  SystemUI: Speed up actions expansion animation  [Danny Lin]
ebe44d6  SystemUI: Reduce screenshot dismiss delay to 3 seconds  [Danny Lin]
36e530b  SystemUI: Check whether the selected WFD route is available  [Weijie Wang]
1d4ca8b  Apply monet to fingerprint authentication ripple animation  [SagarMakhar]
303cd97  Fix stuck screen from display change timeout  [Tommy Webb]
a1b23a7  AlertWindowNotification: Correctly load app label  [HZ]
6189e33  Do not ignore background vibrations from shell  [Tommy Webb]
be679b9  IllustrationPreference: Hide illustration when we fail to play anim  [LuK1337]
d219567  toast: fix bg color not changing with theme change  [SuperDroidBond]
02ab83b  Settings: Add package name to installed app details [2/2]  [Aayush Gupta]
d8ed0ba  TtsEngines: avoid crashes caused by null engine name  [Oliver Scott]
83ea095  core: pm: Wipe package cache on upgrade  [Albert I]
af3a3bf  SystemUI: Fix the unlock sound played repeatedly  [Shufeng Hou]
c12d139  SystemUI: Add left padding for keyguard slices  [LuK1337]
50b7bc7  SystemUI: Fix alarm icon  [Michael W]
956e48f  Keyguard: don't use large clock on landscape  [Timi Rautamäki]
06c06e4  base: Use EFFECT_DOUBLE_CLICK for camera launch feedback  [cjh1249131356]
266bd38  SystemUI: handle camera launch gesture from keyhandler  [Roman Birg]
a2d5ffa  Support for device specific key handlers  [Bruno Martins]
5b1d8a1  AuthService: Add support for workaround side fps props  [LuK1337]
a97c58c  Sharesheet: Display two rows of max ranked targets  [LuK1337]
3dca3ce  SystemUI: Use AVCProfileMain for screen recorder  [Arne Coucheron]
3a9c621  webkit: SystemImpl: Make systemIsDebuggable() check IS_ENG as well  [LuK1337]
ed9e1ff  Enable Binder Proxy Tracking by Uid only on eng builds  [dianlujitao]
49c99a8  Fix bug Device that can't support adoptable storage cannot read the sdcard.  [sangho.yoon]
8ead22f  SystemUI: Remove nav bar background in QS customizer  [Danny Lin]
ec67d10  WiredAccessoryManager: support for DP/HDMI display on soc:qcom,msm-ext-disp.  [Sai Priyanka Thirukkovela]
77b0138  Force using WiredAccessoryObserver for DisplayPort  [Harold Tan]
a677b75  WiredAccessoryManager: Update stream index assignment  [Harold Tan]
2c078a4  WiredAccessoryManager: use dev index from UEventInfo to form devPath  [Harold Tan]
da89902  WiredAccessoryManager: Update display port device index  [Aniket Kumar Lata]
f36477b  WiredAccessoryManager: support for multiple display ports  [Vignesh Kulothungan]
163c979  audio: update WiredAccessoryManager to use ExtconUEventObserver based on events available  [Dhananjay Kumar]
8fd6697  WiredAccessoryManager: Support for multiple extconn devices  [Haynes Mathew George]
3ed1d2b  WiredAccessoryManager: update extcon file paths  [Aalique Grahame]
32fa816  WiredAccessoryManager: Add support for DisplayPort Audio  [Revathi Uddaraju]
b7eb301  WifiDisplayController: handle preexisting p2p connection status  [Li Sun]
55e98a0  Merge changes for launching wifidisplay from system settings  [Indranil Chakraborty]
b29cbf7  Revert "Remove dependency on IME subtype from TSMS"  [Michael Bestas]
edeb3b5  Fallback to global actions if assistant is not available  [LuK1337]
81d5c08  SystemUI: Add support for persistent usb drive notification.  [Adnan Begovic]
c964e43  SystemUI: Allow snoozing SD card notification unconditionally  [LuK1337]
cf8c31f  SystemUI: Allow privileged system apps to access screenshot service  [Danny Lin]
7f06dac  core: Expose method to start assistant through Binder  [Danny Lin]
6cafce1  Add support to manually pause/resume downloads [1/2]  [qqzhou]
b317ca7  Import cm_strings translations from Lineage  [Tim Zimmermann]
7a19ce9  metrics_constants: Add our DerpFest metrics  [NurKeinNeid]
afb585e  UpdateEngine: Add perf mode binder interface  [Luca Stefani]
f2c8c4e  LockPatternUtils: Make settings getter and setters protected  [d34d]
e2200e7  admin: Restore requireSecureKeyguard interface.  [Adnan Begovic]
61b5e07  Check for null callerPackage in getStorageEncryptionStatus  [Ethan Chen]
5cf7471  fw/b: Use ro.build.version.incremental to signal OTA upgrades  [dhacker29]
99747469  Show the vibrate icon in the Status Bar by default  [Chirayu Desai]
65ad0a8  Updates to various icons:  [Dan Sandler]


* frameworks/native
885ead9  Native: ProducerListener: Import ON_BUFFER_DETACHED Changes  [johnmart19]
9e70f4c  Native: Camera: Import Release Slot Xiaomi Changes  [johnmart19]
fc064bc  Native: IPCThreadState: Import Xiaomi Modifications  [johnmart19]
4756f36  Merge tag 'android-14.0.0_r25' of https://android.googlesource.com/platform/frameworks/native into HEAD  [NurKeinNeid]


* manifest
a5acbf7  manifest: February 2024 Security update  [Michael Bestas]


* packages/apps/DerpSpace
df4ad99  Revert "DerpSpace: Make roaming indicator optional [2/2]"  [NurKeinNeid]
d9809b9  DerpSpace: Ambient batterybar color options [2/2]  [pimpmaneaton]
72fb4b4  DerpSpace: Change brightness slider position defaults  [NurKeinNeid]
542891d  DerpSpace: Allow toggling netflix spoofing [2/2]  [ShevT]
f17ea43  DerpSpace: Add pulse ambient edge lightning settings  [Dhina17]
cf79188  Revert "DerpSpace: Add Edge light customizations [2/2]"  [NurKeinNeid]


* packages/apps/Settings
18efdb8  fuelgauge: Hide screen time since last full charge if not valid  [minaripenguin]
13c05ae  DataProcessor: Do not skip and replace screen on component with screen on time  [minaripenguin]
619f858  Settings: Font size in 5% steps from 80% to 130%  [Jean-Pierre Rasquin]
f5d8379  Settings: Hide battery info  [Lup Gabriel]
b485daf  Settings: Allow extended/"L" back swipe to trigger actions/app/activities [2/2]  [ezio84]
8faedd5  Revert "Implement edge long swipe gesture to new back gesture afforda… …nce [2/2]"  [NurKeinNeid]
1618c67  Settings: Add support for parallel space  [LibXZR]
6cf561e  Settings: Add Alarms Blocker [2/2]  [faust93]
74bf5bc  Settings: Add Wakelock Blocker [2/2]  [Alex Cruz]
6aa8796  [SQUASH] Settings: Allow scheduling always on display [2/2]  [Ido Ben-Hur]
ccf8d85  Settings: Disable automatic system server heap dumps by default  [minaripenguin]
4b4a3f1  Move force peak refresh rate to display settings  [Jason Edson]
9dc8b1e  Settings: Move flash alert prefs to own fragment  [Anushek Prasal]
063092e  Settings: Add DND & Rate settings to flash on call [3/3]  [Ido Ben-Hur]
f280948  Settings: Allow to flash on call only when entirely silent [3/3]  [Ido Ben-Hur]
18df3ba  Settings: Add Flashlight blink on incoming calls [3/3]  [PMS22]
e76a71a  AppLock: Slightly bigger icon size  [Pranav Vashi]
46b0f6d  Settings: Allow to quickly open Running Services from meminfo view  [ezio84]
3b1a568  Settings: DoubleTapGesture: Use new material-you illustration preference  [Akash]
6b125a5  Settings: Double tap to trigger doze [2/2]  [SKULSHADY]
ba56738  Settings: Add toggle for 60Hz refresh rate on battery saver  [Adithya R]
850e53e  Settings: Add toggle for Smart 5G [2/2]  [Adithya R]
582bae2  Settings: Fix findPeakRefreshRate logic  [Fabian Leutenegger]
17c3b5e  Settings: Rework on navigation bar modes and taskbar  [Mohammad Hasan Keramat J]
d6a873d  [2/2] Allow changing face unlock method when locked  [jhenrique09]
8cc2f1b  Settings: Hide Flashlight  [Michael W]
0ed9ec5  Let "Other options" get injected  [Chirayu Desai]
c7542f5  Copy Wi-Fi non-persistent MAC randomization to other options  [Aayush Gupta]
295a343  Add standalone preference for SensorsOff tile  [Aayush Gupta]
abebf21  Copy Restrict cleartext network traffic to other options  [Aayush Gupta]
fa6c0f5  Settings: Add a new fragment for other options  [Aayush Gupta]
0c8b485  ChooseLockPassword: Don't uncheck auto confirm above minimum length  [Adithya R]
799a9d5  ChooseLockPassword: Decrease minimum pin length for auto confirm  [Vishalcj17]
043c607  Settings: Let app lock use face unlock  [Pranav Vashi]
edcbdeb  development: Enable force resizable activities by default  [minaripenguin]
f198920  development: Enable freeform windows by default  [minaripenguin]
0e442fb  Settings: Add app lock summary for 0 protected apps  [Pranav Vashi]
a21f17b  Settings: fix app lock allow biometric toggle ignored (always on)  [nift4]
8004869  Settings: Add lockscreen rotation as an optional rotation setting  [Kelly]
7bcdd16  Settings: Configurable 0, 90, 180 and 270 degree rotation [2/2]  [kufikugel]
153bfb4  Settings: Add support for global cleartext penalties  [Oliver Scott]
17dbc7f  FaceEnroll: Fix circle camera view background color  [Erfan Abdi]
9d8adbe  Settings: Import missing Face Unlock animation  [Chris Crump]
3676b28  Settings: tether: do not set shutdown timeout if <=0  [jhonboy121]
4987818  Settings: convert hotspot timeout preference to a list preference  [jhonboy121]
8f0d318  Settings: add TextView for summary into SeekBarDialogPreference  [cjybyjk]
cbd682b  SoftAp: add client manager  [cjybyjk]
565fe66  SoftAp: add support for setting shutdown timeout  [cjybyjk]
8c869d3  SoftAp: add more bands to band preference  [cjybyjk]
86c1c65  SoftAp: add back AP Band preference into tether settings  [cjybyjk]
3927291  SoftAp: add Hidden SSID preference  [cjybyjk]
6585f6e  Settings: Enable support preference only if enabled by config  [Pranav Vashi]
5cef076  Settings: Import settings from pixel-fw  [Pranav Vashi]
671d4ec  Settings: Replace android:name for SettingsGoogle  [someone5678]
efe4f43  Settings: Sync pixel-framework import  [mydongistiny]
a8da0e2  Settings: Add simcard number title for SIM1  [ShevT]
0c31385  Settings: Fix ringtone selection for devices with e-SIM  [jhenrique09]
4c1beb7  MSIM Ringtone: Improve on devices with ESIM  [jhenrique09]
914e52f  Settings: Use AOSP translations for MSIM ringtone  [jhenrique09]
98c8139  Settings: enable SIM card ringtone only if slot not empty [1/2]  [maxwen]
4d8cb4c  Settings: Phone ringtone setting for Multi SIM device [2/3]  [Ting Yu]
02cecd7  Settings: Add missing summary for Display size and text  [PainKiller3]
5f1b10e  Changelog: Replace com.android.settingslib.collapsingtoolbar.R with com.android.settingslib.widget.R  [xyyx]
d508df0  Changelog: Use NestedScrollView instead of ScrollView  [DennySPb]
650ac18  Changelog: Rework with Activity  [xyyx]
eab4559  Changelog: fix possible title pattern mismatches  [Vol Zhdanov]
bba096f  Changelog: use normal font instead of italic for commiter name  [Vol Zhdanov]
1503e51  Changelog: Add left padding  [xyyx]
56321f2  Settings: update changelog activity  [dadi11]
e7b9f6e  Changelog: Fix text selection with dot  [xyyx]
e0288a9  Changelog: clean and make themeable  [xyyx]
0710504  Changelog: prettify  [pcarenza]
8bc18cd  Settings: Changelog  [david]
451b754  Settings: Add Updater  [Harry Youd]
abbaa5c  Settings: Separate System Navigation Pref from AOSP Gestures  [SuperDroidBond]
e2ace17  Settings: Statusbar brightness control [2/2]  [Danesh M]
7d70d3b  Hide fingerprint settings help if URL is empty  [Michael Bestas]
355ff05  fixup! Settings: Show single-touch wakeup setting on rear & front fps devices  [Michael Bestas]
be70754  fixup! Hide SFPS wakeup setting when it's not supported  [Michael Bestas]
fe23bb8  Settings: Regulatory: Fullscreen instead of AlertDialog  [ReallySnow]
e2aeac6  Settings: Ambient Music Ticker - Allow to pulse on new tracks [2/2]  [ezio84]
e128916  Settings: Hide settings that don't work when taskbar is enabled  [LuK1337]
bc0f275  Settings: switch to 3-button navigation when disabling navbar  [Timi Rautamäki]
01863e9  ButtonSettings: Add "Enable taskbar" toggle  [LuK1337]
112ef29  Settings: Don't allow setting 0 to volume dialog timeout [2/2]  [Ido Ben-Hur]
22fa048  Settings: Allow to toggle screen wake up on fod pressed [2/2]  [cjh1249131356]
48259a3  Settings: Toggle vertical swipes on Ambient display [2/2]  [cjh1249131356]
97c9bee  Settings: Implement cutout force full screen [2/2]  [jhenrique09]
f6c02dd  Add Face Unlock with ParanoidSense (2/2)  [Chris Crump]
ff5704e  PreventRingingParentPreferenceController: Refactor summary generation  [Ido Ben-Hur]
2cd9954  Settings: Re-organize device info page  [PainKiller3]
35107a6  Settings: Show SoC Model rather than value of ro.board.platform if available  [Tim Zimmermann]
48c5bf2  Settings: Align TotalRAMPreferenceController with MemoryUsagePreferenceController from dev settings  [Tim Zimmermann]
5674896  Settings: Add platform and RAM to Model & Hardware  [Rashed Abdel-Tawab]
988101c  Settings: Choose which ringer modes to cycle with the gesture [2/2]  [Ido Ben-Hur]
7a49f61  Settings: Gestures: Add option to cycle through ringer modes [2/2]  [rituj]
bc997fc  Settings: Allow customizing volume dialog timeout [2/2]  [Ido Ben-Hur]
e8bc5e4  Settings: Display auto rotate settings instead of toggle  [Adithya R]
93fcee5  display: Import screen resolution from cheetah stock  [Alvin Francis]
ae94c44  Settings: Import SettingsGoogle animations from AP11.231020.013.A1 * Pulled from Android 14 QPR2 - cheetah_beta-user 14 AP11.231020.013.A1 11055090 release-keys  [techyminati]
a8862e5  Settings: Utilize our AppListPreference with Sensor Blocking pref  [calebcabob]
4f55984  Settings: BlockSensors: Fix/update the way Footer info is added  [calebcabob]
73441b7  Settings: Make sensor block package list configurable [2/2]  [Hikari-no-Tenshi]
dd97a36  Settings: Sensor block per-package switch [2/2]  [LorDClockaN]
8af92aa  Settings: Fix potential NPE in WifiTetherSecurityPreferenceController  [Fabian Leutenegger]
dc58512  Settings: Introduce Adaptive Playback [2/2]  [Chris Crump]
e5dff33  Port "Battery Usage Alerts" feature from factory images  [ezio84]
9133f11  Settings: Allow toggling floating rotation button [2/2]  [Ido Ben-Hur]
07d260a  Settings: Allow disabling clipboard overlay [2/2]  [Adithya R]
5b83139  Settings: Expose saved devices fragment via intent  [Adithya R]
d40c3c8  Settings: Add support for hiding navigation bar under screen keyboard [2/3]  [LibXZR]
d84bc08  Settings: Optional haptic feedback on back gesture [2/2]  [DennySPb]
fa8e0c9  Settings: Allow to hide arrow for back gesture [2/2]  [Nebrassy]
5ea561c  Settings: Change back gesture height intervals  [Anushek Prasal]
214d62d  Allow changing back gesture height [2/2]  [maxwen]
2bd92c9  Settings: Introduce App Lock [2/3]  [jhonboy121]
8050f7e  Global VPN feature [2/2]  [Oliver Scott]
85f53bf  Add setting for timeout-reboot  [Chirayu Desai]
55cb9b5  Settings: Allow customizing default notification vibration pattern [2/2]  [Ido Ben-Hur]
6a22370  Settings: Custom vibration pattern per notification channel [2/2]  [Ido Ben-Hur]
902aa73  Settings: Move custom vib pattern to its own preference  [Ido Ben-Hur]
e6482bb  Settings: Follow new ringtone vibration patterns  [Ido Ben-Hur]
d6462ad  Settings: Preview ringtone vibration pattern  [Ido Ben-Hur]
3b2e6de  Settings: Allow choosing a custom vibration pattern [3/3]  [Ido Ben-Hur]
8e23450  Settings: Add vibration patterns from OOS [3/3]  [Ido Ben-Hur]
2bd2884  Settings: add a disclaimer for our imp for per-app volume  [El Dainosor]
a9f319b  Settings: support per-app volume [3/3]  [cjybyjk]
2406097  Settings: Fix up panel theme and layout  [Pranav Vashi]
04bd9b0  Settings: panels: Add Mobile Data panel  [Joe Maples]
6fd9f01  Settings: Add Game Space support  [Nauval Rizky]
2a2b43a  Use default letter spacing for category titles  [Danny Lin]
ab0131f  Settings: fix crash  [nift4]
4e6b4b5  Settings: Follow Accent color on search button  [StarkDroid]
8e4a8e7  Display: Bring Override dark mode switch to Dark Mode settings  [Trishiraj]
a4d56d3  Settings: Move blur toggle to Display options  [Jyotiraditya]
d4dc2b7  Settings: Whitelist WRITE_DEVICE_CONFIG permission  [saikiran2001]
87e888c  Settings: Hide power menu on secure lockscreen [2/2]  [Altaf-Mahdi]
8de2cbe  Settings: Randomize DerpSpace's summary  [Ido Ben-Hur]
8ec650f  Settings: Import skydoves colorpicker  [spkal01]
bebe691  Add Glide library  [SagarMakhar]
48639fc  Clean expandable bottombar bits  [Shubham Singh]
d7261a2  Add CollapsingToolBar and and AppBar return methods  [SagarMakhar]
15f95d8  Build DerpSpace into Settings  [maxwen]
a3dc343  Settings: Long press to copy wifi password  [Ido Ben-Hur]
4f1b418  Settings: use mIsBatteryPresent for visibility of top level battery setting  [maxwen]
98c8f8c  Settings: dont disable ls device controls based on secure lock  [maxwen]
a67fe92  Settings: Add a preference to battery optimization page  [jhonboy121]
8bda145  Settings: move app compatibility preference to apps and notifications  [rohan]
adb2543  Settings: Hide radio info if device don't support voice  [LynnrinChan]
b0cabef  Settings: Expose radio info (*#*#4636#*#*)  [xyyx]
1160068  BatteryPercentagePreferenceController: Force hide for all devices  [jhenrique09]
cdc3c4e  Add toggle to enable ADB root  [Luca Stefani]
1e6979a  Settings: Remove divider from Battery Manager  [Akash Srivastava]
17be180  Settings: Pull navigation mode settings out  [aswin7469]
d67a4eb  Link smallest width options in display settings  [Subhajeet Muhuri]
dfe9745  Settings: Adjust gesture navigation settings title  [NurKeinNeid]
2e6c6a1  Settings: Use font configs instead fonts directly  [Pranav Vashi]
487a768  Settings: DevicePicker: Adapt to S style  [ReallySnow]
2bb2cda  Settings: Use ListPreference instead of DropDownPreference  [IacobIonut01]
8e5e67e  settings: drop divider in dark mode screen  [V1t0rrr]
1390148  Settings: Add switch preference for AGPS  [juwei]
3810b65  Settings: Add missing icon for media output  [ReallySnow]
24ef63f  Restrict "Turn on wifi automatically" to USA and Canada  [Chirayu Desai]
554fca6  Bluetooth timeout feature  [Oliver Scott]
18c573a  Wi-Fi timeout feature  [Oliver Scott]
0abc528  Settings: Incall vibration options [3/3] Author: Mohammad Hasan Keramat J <ikeramat@protonmail.com> Date:   Wed Nov 2 14:54:17 2022 +0330  [Mohammad Hasan Keramat J]
1896e51  Settings: Suppress notifications sound if screen is ON [2/2]  [ezio84]
bf72382  Settings: Less boring heads up option [2/2]  [ezio84]
aa0ace7  Settings: Add restart systemui shortcut to power menu [2/2]  [NurKeinNeid]
d0ffb86  Settings: PowerMenuActions: Disable emergency key if emergency affordance is enabled  [Dhina17]
0c1ebc7  Settings: Add Default USB Configuration  [ZeNiXxX]
84df343  InstalledApp: Hide GooglePlay icon for webapps  [DarkJoker360]
2a587df  Settings: Add location indicator to privacy controls  [alanndz]
e5e8897  Settings: Move location indicators toggle to privacy control settings  [someone5678]
686b56c  Link location indicators toggle in privacy settings  [Danny Lin]
4fbaedb  Add a toggle for panic power button option  [Erfan Abdi]
8cbb2ad  Settings: Add global heads up toggle  [Adithya R]
38b94a1  ChargingControl: Don't index settings if it is not supported  [Luofan Chen]
c2a56cb  Settings: Add charging control preferences  [Danny Trunk]
07ab267  Settings: support black theme for dark mode [2/4]  [Jesse Chan]
c958b9d  Settings: gestures: Add page for Screen-Off UDFPS  [Cosmin Tanislav]
0b1637a  Settings: make sure Wifi exists before adding controllers  [Timi Rautamäki]
96f2522  Properly set Wi-Fi Privacy spinner initial state  [Tommy Webb]
76a94aa  fingerprint: hide link icon when there's no link  [Timi Rautamäki]
de083bd  Settings: Update wallpaper dashboard summary to be inline with Pixels  [NurKeinNeid]
18a33a3  Settings: Make dashboard icons monetable  [NurKeinNeid]
80e6248  Settings: Add missing android title for top_level_settings  [Renlord]
3995063  WifiDisplaySettings: Fix some NPE  [Ido Ben-Hur]
ffdbcf1  Settings: Drop custom preferenceFragmentCompatStyle  [LuK1337]
b5c145d  Desktop backup password: Tint buttons to match system theme  [Alex]
937804b  SystemSettings: Remove all system / ota update items  [spezi77]
d7b0c30  Settings: OverlayCategoryPreferenceController: Sort overlays by name  [Ido Ben-Hur]
5e7d217  Settings: check wifi direct feature for showing preferences  [maxwen]
245a723  Settings: Enable Quick Wallet settings for all devices with NFC  [xyyx]
7fea8f9  InstalledAppDetails: fix refreshing storage summary after force stop  [Altaf-Mahdi]
b3a787d  Developer options toast insulter  [Alex Cruz]
662ea6e  Settings: stop logspill from ProcessStats  [maxwen]
00723ba  Settings: buttons text should no longer be allCaps  [maxwen]
dbeac8e  Settings: Show me more than 4 items in the menus!  [Dan Cartier]
b913d57  Notification log improvements  [maxwen]
996e804  Expose the notification log  [Alex]
7573bec  AppInfo: Fix crash of settings if there is no play store installed  [00day0]
a551a67  Settings: Use MD2 icon for Playstore  [AshutoshSundresh]
ce8dec0  AppInfo: Only add Playstore action if Playstore is installed  [AshutoshSundresh]
4c1d43e  InstalledApp: show link to Google Play  [George G]
b74b426  Open app when clicking on icon in App Info  [deadman96385]
b70f453  Settings: Improve code for time spent in app  [Jyotiraditya Panda]
b7a65d3  AppInfo: Add time spent in app from Wellbeing  [Jason Edson]
8381a0e  Settings: Add preference for one shot auto-brightness  [Cédric Bellegarde]
4ef9e9d  Enable more featureful biometrics settings screen  [Tommy Webb]
123a101  Settings: Add option to scramble pin layout when unlocking (1/2).  [Adnan]
6dd7aea  Settings: Change text color of notification light speed settings  [Arian]
42f00b5  Settings: Add back battery and notification lights settings  [Sam Mortimer]
